gbifID	scientificName	decimalLatitude	decimalLongitude	day	month	year	countryCode	stateProvince	DataSetID/Name	Elevation	kingdom	phylum	class	order	family	MaxTemp1	MinTemp1	Temp1	Humi1	Prec1	Rain1	SolarRad1	WindSpeed1	MaxTemp0	MinTemp0	Temp0	Humi0	Prec0	Rain0	SolarRad0	WindSpeed0 
3461679838	Boana boans	2.26784	-73.78268	30	10	2016	CO	Meta	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	244.0	Animalia	Chordata	Amphibia	Anura	Hylidae	29.0	21.6	24.9	85.4	0.2	1	3.6	231.4	27.7	22.2	24.4	93.2	12.9	1	3.2	202.3
3461679837	Elachistocleis ovalis	2.24867	-73.75765	28	10	2016	CO	Meta	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	226.0	Animalia	Chordata	Amphibia	Anura	Microhylidae	28.1	22.8	25.1	92.1	8.5	1	3.6	180.9	27.2	23.2	25.0	93.7	3.7	1	4.0	119.6
3461679836	Rhinella beebei	2.24867	-73.75765	28	10	2016	CO	Meta	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	226.0	Animalia	Chordata	Amphibia	Anura	Bufonidae	28.1	22.8	25.1	92.1	8.5	1	3.6	180.9	27.2	23.2	25.0	93.7	3.7	1	4.0	119.6
3461679835	Pristimantis vilarsi	2.2619	-73.78671	31	10	2016	CO	Meta	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	259.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	30.0	21.2	25.8	83.9	0.0	0	4.7	263.0	29.0	21.6	24.9	85.4	0.2	1	3.6	231.4
3461679834	Scinax ruber	2.25648	-73.75321	28	10	2016	CO	Meta	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	256.0	Animalia	Chordata	Amphibia	Anura	Hylidae	27.7	22.3	24.7	93.3	9.3	1	3.2	170.9	26.6	22.9	24.7	95.0	4.4	1	4.0	109.4
3461679833	Scinax wandae	2.24532	-73.77415	24	10	2016	CO	Meta	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	236.0	Animalia	Chordata	Amphibia	Anura	Hylidae	28.6	23.4	25.6	92.9	25.8	1	4.3	164.7	29.7	23.2	26.2	86.8	0.6	1	4.0	146.5
3461679832	Potamotyphlus kaupii	-4.135753	-70.014564	26	9	2017	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	70.0	Animalia	Chordata	Amphibia	Gymnophiona	Typhlonectidae	31.8	23.0	26.1	86.4	0.0	0	11.5	218.9	28.7	23.0	25.3	90.5	0.9	1	8.9	248.2
3461679831	Potamotyphlus kaupii	-4.135753	-70.014564	26	9	2017	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	70.0	Animalia	Chordata	Amphibia	Gymnophiona	Typhlonectidae	31.8	23.0	26.1	86.4	0.0	0	11.5	218.9	28.7	23.0	25.3	90.5	0.9	1	8.9	248.2
3461679830	Potamotyphlus kaupii	-4.135753	-70.014564	26	9	2017	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	70.0	Animalia	Chordata	Amphibia	Gymnophiona	Typhlonectidae	31.8	23.0	26.1	86.4	0.0	0	11.5	218.9	28.7	23.0	25.3	90.5	0.9	1	8.9	248.2
3461679829	Boana Gray	-3.769222	-70.3785	28	9	2017	CO	Amazonas	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	99.0	Animalia	Chordata	Amphibia	Anura	Hylidae	32.1	23.0	27.2	84.8	21.1	1	14.8	189.1	32.7	22.9	26.1	87.0	0.0	0	11.0	237.8
3461679828	Pristimantis Jiménez	4.297708	-73.78195	24	10	2015	CO	Cundinamarca	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3150.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	29.4	7.0	18.4	79.5	15.2	1	11.0	252.3	28.7	11.0	19.0	79.4	6.1	1	13.0	153.1
3461679827	Rhinella humboldti	1.25	-78.25	1	7	1990	CO	Sucre	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	28.0	Animalia	Chordata	Amphibia	Anura	Bufonidae	15.4	14.6	15.0	79.9		0	33.5		13.6	9.2	11.4	83.5		0	14.8	
3461679826	Dendropsophus molitor	5.689361	-73.553167	29	7	2017	CO	Boyacá	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2204.0	Animalia	Chordata	Amphibia	Anura	Hylidae	17.0	9.3	12.6	87.1	0.8	1	16.6	212.4	17.8	9.2	13.0	85.8	0.0	0	16.9	241.2
3461679825	Pseudopaludicola boliviana	2.26128	-73.79279	26	10	2016	CO	Meta	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	238.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	29.7	22.2	25.8	88.8	2.2	1	4.0	242.1	28.6	23.5	25.2	90.5	13.6	1	3.2	199.4
3461679824	Dendropsophus molitor	5.689361	-73.553167	29	7	2017	CO	Boyacá	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2204.0	Animalia	Chordata	Amphibia	Anura	Hylidae	17.0	9.3	12.6	87.1	0.8	1	16.6	212.4	17.8	9.2	13.0	85.8	0.0	0	16.9	241.2
3461679822	Pristimantis vilarsi	2.2619	-73.78671	25	10	2016	CO	Meta	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	259.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	28.6	23.5	25.2	90.5	13.6	1	3.2	199.4	28.9	23.1	25.6	92.3	33.1	1	3.6	181.5
3461679821	Pseudopaludicola boliviana	2.26128	-73.79279	26	10	2016	CO	Meta	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	238.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	29.7	22.2	25.8	88.8	2.2	1	4.0	242.1	28.6	23.5	25.2	90.5	13.6	1	3.2	199.4
3461679819	Scinax kennedyi	2.24532	-73.77415	24	10	2016	CO	Meta	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	236.0	Animalia	Chordata	Amphibia	Anura	Hylidae	28.6	23.4	25.6	92.9	25.8	1	4.3	164.7	29.7	23.2	26.2	86.8	0.6	1	4.0	146.5
3461679817	Lithodytes lineatus	2.25169	-73.78703	24	10	2016	CO	Meta	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	241.0	Animalia	Chordata	Amphibia	Anura	Leptodactylidae	28.9	23.1	25.6	92.3	33.1	1	3.6	181.5	29.6	23.7	26.3	85.3	0.0	0	3.2	142.1
3461679815	Rhinella marina	2.24532	-73.77415	28	10	2016	CO	Meta	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	236.0	Animalia	Chordata	Amphibia	Anura	Bufonidae	28.1	22.8	25.1	92.1	8.5	1	3.6	180.9	27.2	23.2	25.0	93.7	3.7	1	4.0	119.6
3461679781	Niceforonia aderca	6.678396	-73.442888	19	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	17.2	23.7	73.9	5.2	1	13.6	208.3	32.0	17.0	23.9	74.2	0.4	1	12.3	193.9
3461679780	Niceforonia aderca	6.678396	-73.442888	19	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	17.2	23.7	73.9	5.2	1	13.6	208.3	32.0	17.0	23.9	74.2	0.4	1	12.3	193.9
3461679779	Craugastor metriosistus	6.479682	-74.011059	9	7	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	123.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	34.0	15.2	25.0	75.5	11.2	1	11.2	215.1	34.0	14.5	24.3	77.5	3.3	1	10.1	257.8
3461679778	Pristimantis anolirex	7.073053	-72.860863	8	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.0	14.2	21.2	83.8	1.6	1	14.8	226.0	28.8	13.9	22.1	75.4	0.4	1	13.0	274.8
3461679777	Niceforonia aderca	6.678396	-73.442888	19	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	17.2	23.7	73.9	5.2	1	13.6	208.3	32.0	17.0	23.9	74.2	0.4	1	12.3	193.9
3461679776	Niceforonia aderca	6.678396	-73.442888	26	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	13.6	22.7	72.0	0.0	0	16.0	250.7	30.0	13.5	21.8	75.9	1.6	1	9.4	251.5
3461679775	Niceforonia aderca	6.678396	-73.442888	19	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	17.2	23.7	73.9	5.2	1	13.6	208.3	32.0	17.0	23.9	74.2	0.4	1	12.3	193.9
3461679774	Niceforonia aderca	6.678396	-73.442888	19	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	17.2	23.7	73.9	5.2	1	13.6	208.3	32.0	17.0	23.9	74.2	0.4	1	12.3	193.9
3461679773	Niceforonia aderca	6.678396	-73.442888	19	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	17.2	23.7	73.9	5.2	1	13.6	208.3	32.0	17.0	23.9	74.2	0.4	1	12.3	193.9
3461679772	Niceforonia aderca	6.678396	-73.442888	19	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	17.2	23.7	73.9	5.2	1	13.6	208.3	32.0	17.0	23.9	74.2	0.4	1	12.3	193.9
3461679770	Pristimantis anolirex	7.073053	-72.860863	10	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3	29.0	14.4	21.5	78.8	0.0	0	14.8	206.9
3461679769	Pristimantis anolirex	7.073053	-72.860863	10	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3	29.0	14.4	21.5	78.8	0.0	0	14.8	206.9
3461679768	Pristimantis anolirex	7.073053	-72.860863	10	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3	29.0	14.4	21.5	78.8	0.0	0	14.8	206.9
3461679767	Pristimantis anolirex	7.073053	-72.860863	10	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3	29.0	14.4	21.5	78.8	0.0	0	14.8	206.9
3461679766	Pristimantis anolirex	7.073053	-72.860863	10	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3	29.0	14.4	21.5	78.8	0.0	0	14.8	206.9
3461679765	Pristimantis carlossanchezi	7.001639	-72.878722	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2567.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
3461679764	Pristimantis anolirex	7.073053	-72.860863	8	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.0	14.2	21.2	83.8	1.6	1	14.8	226.0	28.8	13.9	22.1	75.4	0.4	1	13.0	274.8
3461679763	Pristimantis anolirex	7.073053	-72.860863	10	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3	29.0	14.4	21.5	78.8	0.0	0	14.8	206.9
3461679762	Pristimantis bacchus	6.678396	-73.442888	21	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.1	15.9	24.0	64.8	0.7	1	12.5	286.4	31.7	15.9	23.8	69.1	1.7	1	13.7	279.7
3461679761	Pristimantis nicefori	7.073053	-72.860863	11	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	29.0	14.3	22.1	72.9	0.0	0	13.7	287.8	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3
3461679760	Pristimantis anolirex	7.073053	-72.860863	10	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3	29.0	14.4	21.5	78.8	0.0	0	14.8	206.9
3461679759	Pristimantis anolirex	7.073053	-72.860863	10	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3	29.0	14.4	21.5	78.8	0.0	0	14.8	206.9
3461679758	Pristimantis anolirex	7.073053	-72.860863	10	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3	29.0	14.4	21.5	78.8	0.0	0	14.8	206.9
3461679757	Pristimantis ixalus	6.682939	-73.436283	24	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1630.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	29.5	10.1	22.1	74.0	0.0	0	11.2	147.5	30.0	11.2	22.4	70.9	0.0	0	12.1	138.8
3461679756	Pristimantis spilogaster	6.678396	-73.442888	19	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	17.2	23.7	73.9	5.2	1	13.6	208.3	32.0	17.0	23.9	74.2	0.4	1	12.3	193.9
3461679755	Pristimantis penelopus	6.678396	-73.442888	21	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.1	15.9	24.0	64.8	0.7	1	12.5	286.4	31.7	15.9	23.8	69.1	1.7	1	13.7	279.7
3461679754	Pristimantis bacchus	6.678396	-73.442888	19	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	17.2	23.7	73.9	5.2	1	13.6	208.3	32.0	17.0	23.9	74.2	0.4	1	12.3	193.9
3461679753	Dendropsophus virolinensis	6.678396	-73.442888	27	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Hylidae	31.0	13.8	22.7	73.8	0.0	0	14.6	277.1	31.0	13.6	22.7	72.0	0.0	0	16.0	250.7
3461679752	Boana pugnax	6.479682	-74.011059	10	7	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	123.0	Animalia	Chordata	Amphibia	Anura	Hylidae	31.0	14.7	22.5	84.6	0.9	1	14.6	240.0	34.0	15.2	25.0	75.5	11.2	1	11.2	215.1
3461679751	Pristimantis anolirex	7.073053	-72.860863	10	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3	29.0	14.4	21.5	78.8	0.0	0	14.8	206.9
3461679750	Colostethus inguinalis	6.479682	-74.011059	19	7	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	123.0	Animalia	Chordata	Amphibia	Anura	Dendrobatidae	34.0	14.3	24.2	77.6	0.0	0	10.1	261.6	35.0	15.0	24.5	76.0	0.6	1	9.4	276.4
3461679749	Tachiramantis douglasi	7.073053	-72.860863	18	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	28.2	13.0	21.0	82.4	7.0	1	16.6	238.7	28.0	13.3	21.3	73.8	0.7	1	14.8	209.2
3461679748	Colostethus inguinalis	6.479682	-74.011059	19	7	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	123.0	Animalia	Chordata	Amphibia	Anura	Dendrobatidae	34.0	14.3	24.2	77.6	0.0	0	10.1	261.6	35.0	15.0	24.5	76.0	0.6	1	9.4	276.4
3461679747	Pristimantis nicefori	7.073053	-72.860863	11	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	29.0	14.3	22.1	72.9	0.0	0	13.7	287.8	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3
3461679746	Pristimantis nicefori	7.073053	-72.860863	11	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	29.0	14.3	22.1	72.9	0.0	0	13.7	287.8	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3
3461679745	Pristimantis nicefori	7.073053	-72.860863	11	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	29.0	14.3	22.1	72.9	0.0	0	13.7	287.8	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3
3461679744	Pristimantis bacchus	6.678396	-73.442888	19	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	17.2	23.7	73.9	5.2	1	13.6	208.3	32.0	17.0	23.9	74.2	0.4	1	12.3	193.9
3461679743	Pristimantis anolirex	7.073053	-72.860863	10	8	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	3681.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	27.7	13.0	21.5	72.9	0.0	0	14.6	296.3	29.0	14.4	21.5	78.8	0.0	0	14.8	206.9
3461679742	Pristimantis grandiceps	6.678396	-73.442888	19	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	17.2	23.7	73.9	5.2	1	13.6	208.3	32.0	17.0	23.9	74.2	0.4	1	12.3	193.9
3461679741	Pristimantis bacchus	6.678396	-73.442888	27	2	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	1963.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	31.0	13.8	22.7	73.8	0.0	0	14.6	277.1	31.0	13.6	22.7	72.0	0.0	0	16.0	250.7
3461679740	Pristimantis carlossanchezi	7.000694	-72.879611	9	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2566.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	26.1	13.2	20.6	87.9	0.0	0	22.0	237.5	27.0	14.6	21.0	91.5	1.1	1	18.2	276.0
3461679739	Pristimantis gaigei	6.479682	-74.011059	19	7	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	123.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	34.0	14.3	24.2	77.6	0.0	0	10.1	261.6	35.0	15.0	24.5	76.0	0.6	1	9.4	276.4
3461679738	Pristimantis carlossanchezi	7.000694	-72.879611	9	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2553.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	26.1	13.2	20.6	87.9	0.0	0	22.0	237.5	27.0	14.6	21.0	91.5	1.1	1	18.2	276.0
3461679737	Pristimantis carlossanchezi	7.000694	-72.879611	9	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2553.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	26.1	13.2	20.6	87.9	0.0	0	22.0	237.5	27.0	14.6	21.0	91.5	1.1	1	18.2	276.0
3461679736	Pristimantis carlossanchezi	7.001694	-72.877861	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2595.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
3461679735	Pristimantis carlossanchezi	7.001639	-72.878722	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2567.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
3461679734	Pristimantis carlossanchezi	7.000694	-72.879611	9	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2556.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	26.1	13.2	20.6	87.9	0.0	0	22.0	237.5	27.0	14.6	21.0	91.5	1.1	1	18.2	276.0
3461679733	Pristimantis carlossanchezi	7.001694	-72.877861	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2595.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
3461679732	Pristimantis carlossanchezi	7.001639	-72.878722	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2567.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
3461679731	Pristimantis carlossanchezi	7.0015	-72.878889	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2562.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
3461679730	Pristimantis carlossanchezi	6.998306	-72.877556	15	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2463.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	14.9	19.9	92.3	15.0	1	13.0	122.7	24.1	16.1	20.5	90.2	1.1	1	18.2	165.1
3461679729	Pristimantis carlossanchezi	6.999722	-72.880639	15	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2490.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	14.9	19.9	92.3	15.0	1	13.0	122.7	24.1	16.1	20.5	90.2	1.1	1	18.2	165.1
3461679728	Pristimantis carlossanchezi	7.000972	-72.8795	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2530.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
3461679727	Pristimantis carlossanchezi	7.000694	-72.879611	9	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2558.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	26.1	13.2	20.6	87.9	0.0	0	22.0	237.5	27.0	14.6	21.0	91.5	1.1	1	18.2	276.0
3461679726	Pristimantis carlossanchezi	7.001389	-72.879028	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2552.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
3461679725	Pristimantis carlossanchezi	6.998306	-72.877944	15	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2455.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	14.9	19.9	92.3	15.0	1	13.0	122.7	24.1	16.1	20.5	90.2	1.1	1	18.2	165.1
3461679724	Pristimantis carlossanchezi	6.999667	-72.880611	15	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2488.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	14.9	19.9	92.3	15.0	1	13.0	122.7	24.1	16.1	20.5	90.2	1.1	1	18.2	165.1
3461679723	Pristimantis carlossanchezi	7.001389	-72.879028	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2552.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
3461679722	Pristimantis carlossanchezi	7.000694	-72.879611	9	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2558.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	26.1	13.2	20.6	87.9	0.0	0	22.0	237.5	27.0	14.6	21.0	91.5	1.1	1	18.2	276.0
3461679721	Pristimantis carlossanchezi	6.998306	-72.877556	15	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2463.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	14.9	19.9	92.3	15.0	1	13.0	122.7	24.1	16.1	20.5	90.2	1.1	1	18.2	165.1
3461679720	Pristimantis carlossanchezi	7.001639	-72.877806	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2597.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
3461679719	Pristimantis carlossanchezi	7.001611	-72.877667	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2603.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
3461679718	Pristimantis carlossanchezi	7.001639	-72.877806	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2597.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
3461679717	Pristimantis carlossanchezi	7.001639	-72.877806	11	9	2018	CO	Santander	94dce9c1-e2f0-45cb-a77b-8e5caa871a41	2597.0	Animalia	Chordata	Amphibia	Anura	Craugastoridae	25.0	16.0	20.5	89.5	0.7	1	14.8	167.4	26.0	15.5	20.3	91.5	2.6	1	14.8	184.5
